Match_ID,Player_ID,Runs,Wickets,Strike_Rate,Match_Date
M01875,P0318,20,5,191.86,Apr 12 2025
M01876,P1662,7,2,216.62,2025/03/10
M01877,P1515,119,6,173.72,2025/03/10
M01878,P2046,84,6,127.1,2025/03/10
M01879,P2957,85,1,111.28,15/02/2025
M01880,P1789,94,4,130.27,2025/03/10
M01881,P1610,98,5,151.09,Apr 12 2025
M01882,P3306,16,3,85.47,2025/03/10
M01883,P0519,20,1,108.35,2025/03/10
M01884,P0091,137,5,204.4,2025/03/10
M01885,P3791,78,4,64.88,2025/03/10
M01886,P0760,102,4,74.24,2025/03/10
M01887,P2359,97,3,101.35,Apr 12 2025
M01888,P0745,28,6,206.85,2025-01-15
M01889,P1857,70,1,90.73,2025-01-15
M01890,P1089,46,3,70.83,2025/03/10
M01891,P0216,67,5,142.56,15/02/2025
M01892,P1016,40,3,188.82,2025/03/10
M01893,P3182,81,2,86.29,2025-01-15
M01894,P1855,145,3,87.4,Apr 12 2025
M01895,P0926,26,5,203.62,2025-01-15
M01896,P2188,31,3,209.82,2025/03/10
M01897,P3768,42,1,208.43,2025-01-15
M01898,P1509,140,3,65.7,2025/03/10
M01899,P1304,40,1,111.67,2025/03/10
M01900,P3028,45,3,201.16,Apr 12 2025
M01901,P1064,68,6,165.65,Apr 12 2025
M01902,P0200,28,3,82.98,15/02/2025
M01903,P3563,6,5,139.94,2025/03/10
M01904,P3586,37,1,203.84,Apr 12 2025
M01905,P1856,33,4,123.1,2025/03/10
M01906,P1666,48,1,129.57,2025-01-15
M01907,P1142,15,5,190.66,2025/03/10
M01908,P3340,39,6,124.69,2025-01-15
M01909,P0101,94,2,160.34,2025-01-15
M01910,P0149,6,1,132.25,15/02/2025
M01911,P2988,32,0,102.56,2025/03/10
M01912,P1897,49,0,122.32,2025/03/10
M01913,P0929,146,5,184.6,15/02/2025
M01914,P3126,101,4,187.04,2025-01-15
M01915,P2025,42,0,83.74,15/02/2025
M01916,P1549,88,2,170.56,Apr 12 2025
M01917,P0721,6,4,159.63,Apr 12 2025
M01918,P3212,63,2,71.73,2025/03/10
M01919,P2521,90,6,201.85,15/02/2025
M01920,P3726,60,1,78.73,Apr 12 2025
M01921,P0930,48,4,152.58,15/02/2025
M01922,P0006,73,2,194.99,15/02/2025
M01923,P3203,90,1,71.96,Apr 12 2025
M01924,P1749,22,4,109.5,2025-01-15
M01925,P1924,101,0,204.26,Apr 12 2025
M01926,P0187,130,1,116.15,Apr 12 2025
M01927,P3228,30,6,135.96,15/02/2025
M01928,P3399,51,3,56.56,2025-01-15
M01929,P2013,31,1,117.39,2025/03/10
M01930,P2642,141,1,201.8,15/02/2025
M01931,P2893,22,6,133.81,Apr 12 2025
M01932,P3781,67,4,196.12,Apr 12 2025
M01933,P1960,51,2,125.24,2025/03/10
M01934,P0537,37,1,216.55,15/02/2025
M01935,P2830,39,1,211.89,2025-01-15
M01936,P2600,27,6,153.26,2025/03/10
M01937,P0631,88,4,218.37,15/02/2025
M01938,P2939,47,1,174.82,2025/03/10
M01939,P1659,14,3,81.12,2025/03/10
M01940,P0865,95,5,58.38,Apr 12 2025
M01941,P0993,122,6,185.79,2025-01-15
M01942,P3503,29,4,59.42,Apr 12 2025
M01943,P2801,125,2,67.77,15/02/2025
M01944,P0026,124,5,103.59,2025/03/10
M01945,P3163,31,5,145.49,15/02/2025
M01946,P0056,18,1,181.71,15/02/2025
M01947,P1644,14,4,183.37,Apr 12 2025
M01948,P0939,146,6,172.42,2025/03/10
M01949,P1582,16,2,174.18,Apr 12 2025
M01950,P0185,92,2,92.74,2025-01-15
M01951,P3274,44,5,162.15,2025/03/10
M01952,P0355,109,5,95.5,2025-01-15
M01953,P2320,87,2,122.81,2025-01-15
M01954,P2333,23,4,172.55,15/02/2025
M01955,P2421,82,3,143.01,2025/03/10
M01956,P3297,47,0,131.12,2025-01-15
M01957,P3323,35,0,93.12,Apr 12 2025
M01958,P0649,3,0,155.87,Apr 12 2025
M01959,P0394,34,5,162.48,15/02/2025
M01960,P1260,18,1,147.17,Apr 12 2025
M01961,P3711,103,3,140.44,Apr 12 2025
M01962,P1663,9,4,212.33,Apr 12 2025
M01963,P0884,18,1,122.48,Apr 12 2025
M01964,P0948,20,6,152.33,15/02/2025
M01965,P0541,112,5,116.2,2025-01-15
M01966,P1886,86,5,148.05,Apr 12 2025
M01967,P2658,139,3,109.91,15/02/2025
M01968,P3854,146,5,167.8,15/02/2025
M01969,P0473,23,5,180.89,2025/03/10
M01970,P1265,48,0,212.15,2025/03/10
M01971,P0745,59,0,74.6,15/02/2025
M01972,P0496,150,0,109.84,2025-01-15
M01973,P3173,89,3,187.28,2025/03/10
M01974,P1159,144,5,127.54,2025/03/10
M01975,P1966,1,5,58.49,15/02/2025
M01976,P1724,143,3,117.26,2025/03/10
M01977,P2232,111,3,118.16,Apr 12 2025
M01978,P2430,115,2,200.42,2025-01-15
M01979,P1720,51,3,201.39,Apr 12 2025
M01980,P2829,8,2,195.84,2025-01-15
M01981,P0095,104,1,110.01,15/02/2025
M01982,P1927,50,0,150.11,Apr 12 2025
M01983,P1116,144,3,154.8,Apr 12 2025
M01984,P1808,20,0,200.06,2025/03/10
M01985,P0563,145,5,114.63,2025/03/10
M01986,P0844,12,5,113.06,Apr 12 2025
M01987,P2946,2,1,112.56,2025-01-15
M01988,P0662,135,1,128.65,15/02/2025
M01989,P1748,76,1,217.87,2025/03/10
M01990,P2516,74,4,155.53,2025/03/10
M01991,P2506,100,2,206.84,Apr 12 2025
M01992,P2693,111,1,100.75,2025/03/10
M01993,P3088,67,6,203.19,2025/03/10
M01994,P3053,56,2,170.54,2025-01-15
M01995,P3243,78,4,70.62,15/02/2025
M01996,P3085,62,6,169.97,2025/03/10
M01997,P1130,148,3,98.47,2025/03/10
M01998,P3593,104,2,52.92,15/02/2025
M01999,P0599,57,0,150.86,Apr 12 2025
M02000,P0526,122,5,208.98,2025/03/10
M02001,P0409,63,1,67.61,2025-01-15
M02002,P3663,146,3,71.95,15/02/2025
M02003,P0472,122,6,57.37,2025/03/10
M02004,P1235,132,2,82.76,Apr 12 2025
M02005,P1518,86,3,186.06,15/02/2025
M02006,P3520,32,0,91.55,2025-01-15
M02007,P1237,71,4,123.58,2025/03/10
M02008,P1563,16,1,173.0,15/02/2025
M02009,P2321,13,6,54.66,2025/03/10
M02010,P0437,34,6,69.52,Apr 12 2025
M02011,P1366,100,6,110.56,Apr 12 2025
M02012,P0780,84,4,107.35,Apr 12 2025
M02013,P0010,142,3,215.04,2025-01-15
M02014,P3780,146,4,87.13,2025-01-15
M02015,P1070,92,4,100.72,2025/03/10
M02016,P2850,83,3,115.94,2025-01-15
M02017,P0297,57,4,143.62,2025-01-15
M02018,P3626,52,2,201.34,15/02/2025
M02019,P3395,104,1,208.57,15/02/2025
M02020,P0138,63,1,102.7,2025/03/10
M02021,P0751,67,3,85.35,2025-01-15
M02022,P0077,77,1,162.76,Apr 12 2025
M02023,P2067,101,6,189.66,2025-01-15
M02024,P0134,141,6,203.27,2025/03/10
M02025,P2912,36,4,196.26,Apr 12 2025
M02026,P3086,149,0,76.01,2025-01-15
M02027,P2649,124,3,201.18,2025-01-15
M02028,P1908,67,1,218.9,2025/03/10
M02029,P0852,81,0,76.38,2025/03/10
M02030,P3880,12,1,77.54,2025/03/10
M02031,P1730,100,2,80.8,2025/03/10
M02032,P2990,40,1,84.18,15/02/2025
M02033,P2555,59,0,73.17,15/02/2025
M02034,P1353,102,4,218.56,15/02/2025
M02035,P0838,2,1,53.73,15/02/2025
M02036,P1039,104,3,124.97,2025-01-15
M02037,P2746,109,6,127.57,2025-01-15
M02038,P1793,109,1,181.9,2025/03/10
M02039,P3076,80,1,202.77,2025-01-15
M02040,P0711,71,5,112.93,2025-01-15
M02041,P0321,44,1,174.9,2025/03/10
M02042,P3343,124,1,89.95,15/02/2025
M02043,P1110,33,0,71.6,2025/03/10
M02044,P1878,17,6,148.86,2025-01-15
M02045,P0373,116,5,77.72,15/02/2025
M02046,P2712,33,2,58.86,2025/03/10
M02047,P0240,112,6,199.37,Apr 12 2025
M02048,P3754,66,5,200.13,Apr 12 2025
M02049,P2989,26,6,205.95,Apr 12 2025
M02050,P1316,66,3,68.0,15/02/2025
M02051,P3792,67,0,115.67,15/02/2025
M02052,P2199,112,1,184.07,Apr 12 2025
M02053,P2577,37,2,135.98,2025-01-15
M02054,P0737,39,2,151.8,2025/03/10
M02055,P1579,100,6,140.74,2025/03/10
M02056,P3748,129,5,175.71,15/02/2025
M02057,P1989,63,5,81.9,2025-01-15
M02058,P3254,47,0,72.1,2025-01-15
M02059,P0194,30,4,127.84,2025-01-15
M02060,P0966,88,5,143.98,2025-01-15
M02061,P2743,18,3,195.36,Apr 12 2025
M02062,P1194,9,6,156.98,15/02/2025
M02063,P2451,38,2,67.61,2025/03/10
M02064,P2845,90,1,151.69,2025-01-15
M02065,P2024,26,1,79.84,Apr 12 2025
M02066,P3873,99,5,93.27,15/02/2025
M02067,P2284,116,1,77.8,2025/03/10
M02068,P3511,74,1,74.54,Apr 12 2025
M02069,P0722,96,5,104.49,2025/03/10
M02070,P2422,97,6,212.88,15/02/2025
M02071,P3032,0,5,141.73,15/02/2025
M02072,P0829,74,2,101.35,2025-01-15
M02073,P1249,128,6,138.16,2025/03/10
M02074,P0049,69,3,53.54,15/02/2025
M02075,P0043,95,4,166.13,2025/03/10
M02076,P0293,80,1,183.96,Apr 12 2025
M02077,P2036,65,4,169.34,15/02/2025
M02078,P1628,109,5,161.85,15/02/2025
M02079,P3882,81,3,89.64,15/02/2025
M02080,P1853,127,3,104.21,15/02/2025
M02081,P0656,91,4,76.11,Apr 12 2025
M02082,P0330,102,2,142.27,15/02/2025
M02083,P3316,34,0,161.2,15/02/2025
M02084,P0619,73,0,62.13,Apr 12 2025
M02085,P0895,10,1,150.54,2025/03/10
M02086,P3103,148,3,89.54,15/02/2025
M02087,P1898,39,5,119.46,2025/03/10
M02088,P2721,46,0,123.35,2025-01-15
M02089,P1374,66,4,137.44,2025/03/10
M02090,P0398,49,1,173.05,15/02/2025
M02091,P2682,137,6,194.73,2025-01-15
M02092,P1117,146,4,194.78,15/02/2025
M02093,P2886,40,0,189.22,2025-01-15
M02094,P0725,38,0,211.46,15/02/2025
M02095,P3204,19,2,177.36,2025-01-15
M02096,P2914,95,4,76.12,Apr 12 2025
M02097,P2226,106,4,134.92,Apr 12 2025
M02098,P1221,2,0,179.81,2025-01-15
M02099,P2175,83,2,144.57,2025-01-15
M02100,P1596,79,2,177.51,2025-01-15
M02101,P0175,99,1,146.9,Apr 12 2025
M02102,P1812,134,3,91.57,2025/03/10
M02103,P2134,83,6,175.25,Apr 12 2025
M02104,P2613,102,2,210.77,Apr 12 2025
M02105,P3068,79,6,176.71,Apr 12 2025
M02106,P2967,33,1,100.35,15/02/2025
M02107,P0458,36,5,208.13,15/02/2025
M02108,P0734,19,1,81.11,2025/03/10
M02109,P2827,16,0,98.33,2025/03/10
M02110,P2179,55,6,215.34,2025/03/10
M02111,P3002,124,4,205.9,2025-01-15
M02112,P0369,120,6,154.55,15/02/2025
M02113,P3381,104,4,153.6,2025/03/10
M02114,P2357,134,0,160.79,15/02/2025
M02115,P0455,140,0,59.69,Apr 12 2025
M02116,P1730,104,0,175.38,15/02/2025
M02117,P2893,0,0,50.92,15/02/2025
M02118,P3064,41,4,107.23,Apr 12 2025
M02119,P0773,24,0,104.7,2025-01-15
M02120,P1338,45,2,91.53,15/02/2025
M02121,P2253,0,2,144.04,15/02/2025
M02122,P3789,106,6,187.75,15/02/2025
M02123,P2704,144,6,153.95,2025-01-15
M02124,P1848,101,4,168.58,15/02/2025
M02125,P3370,117,6,124.15,15/02/2025
M02126,P3514,58,1,193.45,15/02/2025
M02127,P3613,128,4,201.8,15/02/2025
M02128,P0879,123,3,203.02,2025-01-15
M02129,P2072,86,5,69.39,Apr 12 2025
M02130,P0726,101,3,67.81,Apr 12 2025
M02131,P2262,78,6,68.47,2025-01-15
M02132,P0778,39,5,135.99,15/02/2025
M02133,P0824,57,5,153.49,2025-01-15
M02134,P2757,138,6,136.38,15/02/2025
M02135,P1431,47,3,175.32,2025-01-15
M02136,P2165,122,2,170.4,2025-01-15
M02137,P1664,123,3,115.56,2025-01-15
M02138,P1731,94,6,148.94,2025-01-15
M02139,P2601,137,4,67.08,2025/03/10
M02140,P1014,19,4,71.66,Apr 12 2025
M02141,P1679,29,3,206.1,2025-01-15
M02142,P1444,107,4,195.05,15/02/2025
M02143,P2217,76,2,162.33,15/02/2025
M02144,P3009,4,5,189.72,15/02/2025
M02145,P2874,100,3,112.67,Apr 12 2025
M02146,P2187,98,6,79.04,2025/03/10
M02147,P2355,24,1,105.02,15/02/2025
M02148,P1262,129,4,146.14,15/02/2025
M02149,P1407,83,1,152.4,Apr 12 2025
M02150,P2574,2,6,125.54,2025/03/10
M02151,P3632,34,4,196.48,2025-01-15
M02152,P1823,68,5,130.78,Apr 12 2025
M02153,P1733,77,0,179.96,Apr 12 2025
M02154,P1985,5,4,50.65,Apr 12 2025
M02155,P1258,127,2,145.06,2025/03/10
M02156,P1662,70,0,212.11,15/02/2025
M02157,P3288,129,6,101.39,Apr 12 2025
M02158,P1893,62,2,192.61,2025/03/10
M02159,P0845,102,5,148.86,2025-01-15
M02160,P1560,74,6,149.33,2025-01-15
M02161,P1087,74,2,51.68,15/02/2025
M02162,P2716,131,6,117.06,2025-01-15
M02163,P1339,43,0,192.07,2025-01-15
M02164,P0672,102,1,213.4,2025-01-15
M02165,P1625,102,2,143.99,2025-01-15
M02166,P0075,139,1,96.0,2025/03/10
M02167,P1469,133,0,180.93,2025-01-15
M02168,P2279,138,4,144.44,2025-01-15
M02169,P1352,123,2,163.35,15/02/2025
M02170,P2535,121,2,191.68,2025-01-15
M02171,P2267,88,3,217.32,15/02/2025
M02172,P0060,38,3,184.01,2025-01-15
M02173,P0194,0,1,57.81,2025/03/10
M02174,P2950,99,6,165.4,2025-01-15
M02175,P2426,91,5,84.56,2025/03/10
M02176,P1587,74,0,144.85,15/02/2025
M02177,P3382,112,4,163.04,2025/03/10
M02178,P1770,114,4,58.8,Apr 12 2025
M02179,P3744,4,5,70.11,Apr 12 2025
M02180,P0664,106,5,186.62,2025-01-15
M02181,P0463,52,3,113.3,2025-01-15
M02182,P0195,59,2,206.22,2025/03/10
M02183,P3890,64,1,152.25,2025-01-15
M02184,P1612,123,2,163.1,Apr 12 2025
M02185,P2289,102,6,205.81,15/02/2025
M02186,P1233,9,3,74.1,15/02/2025
M02187,P0479,82,2,153.92,Apr 12 2025
M02188,P3573,122,1,103.62,Apr 12 2025
M02189,P3147,45,1,209.62,15/02/2025
M02190,P0512,2,2,90.11,2025/03/10
M02191,P1801,7,2,134.81,Apr 12 2025
M02192,P3690,99,2,142.0,2025/03/10
M02193,P1526,57,4,124.3,15/02/2025
M02194,P0395,59,4,88.29,2025-01-15
M02195,P2004,20,1,98.87,2025/03/10
M02196,P0894,26,1,169.26,2025-01-15
M02197,P0014,63,3,71.71,15/02/2025
M02198,P3877,23,6,61.56,Apr 12 2025
M02199,P0971,36,5,214.88,Apr 12 2025
M02200,P0644,108,6,96.02,15/02/2025
M02201,P2530,88,4,104.57,2025/03/10
M02202,P2270,83,1,80.76,2025/03/10
M02203,P0698,88,1,171.18,2025/03/10
M02204,P0416,103,0,216.17,2025/03/10
M02205,P2004,94,4,64.29,2025-01-15
M02206,P0225,86,0,139.95,2025-01-15
M02207,P1488,78,4,65.77,Apr 12 2025
M02208,P1861,78,2,130.17,2025/03/10
M02209,P2616,54,2,181.3,2025/03/10
M02210,P1796,135,5,176.37,2025/03/10
M02211,P0460,118,0,110.59,2025/03/10
M02212,P2877,146,3,83.9,2025/03/10
M02213,P3471,52,0,106.67,Apr 12 2025
M02214,P2092,136,0,87.78,2025-01-15
M02215,P2171,55,3,64.13,2025-01-15
M02216,P2820,51,1,190.33,15/02/2025
M02217,P1750,9,4,130.65,15/02/2025
M02218,P3327,142,0,109.95,15/02/2025
M02219,P1966,139,3,83.37,2025/03/10
M02220,P3389,142,3,81.27,2025-01-15
M02221,P1284,46,0,125.68,2025/03/10
M02222,P1674,83,6,162.35,2025/03/10
M02223,P2986,57,3,188.07,2025-01-15
M02224,P0416,131,4,196.79,2025/03/10
M02225,P1741,122,1,99.73,Apr 12 2025
M02226,P2034,22,5,131.46,Apr 12 2025
M02227,P3824,41,4,187.54,2025-01-15
M02228,P1272,57,1,188.32,15/02/2025
M02229,P2408,147,2,201.07,Apr 12 2025
M02230,P1074,87,0,153.63,2025-01-15
M02231,P2825,9,0,58.2,2025/03/10
M02232,P1965,58,4,52.88,15/02/2025
M02233,P3411,87,1,66.18,2025-01-15
M02234,P2214,104,5,138.75,2025/03/10
M02235,P0698,75,3,97.08,2025/03/10
M02236,P2537,117,4,113.02,15/02/2025
M02237,P2299,94,6,181.77,Apr 12 2025
M02238,P1346,146,2,178.22,15/02/2025
M02239,P3873,132,5,68.9,2025-01-15
M02240,P0734,36,0,124.99,Apr 12 2025
M02241,P2995,137,4,162.26,2025-01-15
M02242,P3359,35,2,139.9,15/02/2025
M02243,P2619,115,0,128.56,2025/03/10
M02244,P3075,148,4,100.87,2025/03/10
M02245,P3791,84,6,66.81,2025/03/10
M02246,P3256,52,3,134.38,15/02/2025
M02247,P2143,100,4,67.82,15/02/2025
M02248,P2975,55,5,55.05,2025/03/10
M02249,P3081,111,6,141.18,2025-01-15
M02250,P2368,62,4,217.63,Apr 12 2025
M02251,P3418,137,0,96.77,2025/03/10
M02252,P2362,2,6,53.85,15/02/2025
M02253,P3414,26,3,129.56,2025-01-15
M02254,P1518,80,1,145.25,Apr 12 2025
M02255,P3788,108,4,85.31,2025/03/10
M02256,P0367,80,5,135.78,2025-01-15
M02257,P3091,118,5,52.02,2025/03/10
M02258,P0800,32,5,117.08,2025-01-15
M02259,P0500,147,1,183.84,2025-01-15
M02260,P0043,63,6,140.55,Apr 12 2025
M02261,P1260,34,5,197.24,2025/03/10
M02262,P0497,62,5,122.52,2025-01-15
M02263,P2827,135,2,190.48,2025-01-15
M02264,P3505,128,5,70.91,2025/03/10
M02265,P1343,15,1,100.89,Apr 12 2025
M02266,P0847,102,0,203.98,Apr 12 2025
M02267,P0843,97,6,118.35,Apr 12 2025
M02268,P0324,55,5,109.28,Apr 12 2025
M02269,P2328,62,1,110.05,2025-01-15
M02270,P2885,1,5,106.76,2025/03/10
M02271,P3580,110,0,112.34,2025/03/10
M02272,P1845,63,0,160.61,Apr 12 2025
M02273,P3361,96,1,149.41,15/02/2025
M02274,P1463,88,6,199.13,2025-01-15
M02275,P1556,74,1,116.79,2025-01-15
M02276,P2704,34,6,136.37,15/02/2025
M02277,P1932,124,1,127.68,15/02/2025
M02278,P2232,107,6,160.53,Apr 12 2025
M02279,P0020,87,1,100.15,2025-01-15
M02280,P1548,65,2,61.68,Apr 12 2025
M02281,P0314,8,0,155.99,Apr 12 2025
M02282,P3887,82,5,201.58,2025/03/10
M02283,P2194,76,3,190.8,2025-01-15
M02284,P1530,31,0,82.11,2025-01-15
M02285,P0555,125,1,51.41,15/02/2025
M02286,P1994,107,1,121.78,2025-01-15
M02287,P1079,66,5,96.0,2025-01-15
M02288,P2167,148,1,150.64,15/02/2025
M02289,P3796,5,4,120.0,2025-01-15
M02290,P1714,126,3,94.22,2025-01-15
M02291,P2334,44,1,135.96,2025/03/10
M02292,P3845,130,3,180.09,2025/03/10
M02293,P3091,89,0,195.47,15/02/2025
M02294,P3405,84,4,177.26,Apr 12 2025
M02295,P0557,125,0,127.1,15/02/2025
M02296,P0088,108,6,143.98,2025-01-15
M02297,P3232,27,6,115.24,2025/03/10
M02298,P3178,8,1,101.86,15/02/2025
M02299,P2420,128,6,138.86,2025-01-15
M02300,P2078,126,1,143.22,Apr 12 2025
M02301,P2671,91,4,87.82,15/02/2025
M02302,P0879,103,2,179.37,Apr 12 2025
M02303,P0058,64,0,89.53,2025-01-15
M02304,P2479,3,4,205.23,2025/03/10
M02305,P0791,131,6,158.28,Apr 12 2025
M02306,P0095,47,4,71.71,15/02/2025
M02307,P1429,67,6,78.37,2025-01-15
M02308,P3785,67,0,161.39,15/02/2025
M02309,P3533,59,0,153.91,2025/03/10
M02310,P1845,118,1,51.24,2025/03/10
M02311,P0272,5,0,170.24,Apr 12 2025
M02312,P2825,69,0,146.05,15/02/2025
M02313,P1109,95,6,90.83,2025-01-15
M02314,P0244,123,5,154.74,2025-01-15
M02315,P2599,36,1,177.61,Apr 12 2025
M02316,P0116,150,5,175.01,Apr 12 2025
M02317,P0619,99,2,197.14,Apr 12 2025
M02318,P0839,46,1,113.44,Apr 12 2025
M02319,P3449,76,6,74.51,2025/03/10
M02320,P0058,67,6,201.31,15/02/2025
M02321,P0707,107,0,68.34,2025-01-15
M02322,P0146,49,2,115.04,Apr 12 2025
M02323,P0407,97,1,58.54,2025-01-15
M02324,P0612,139,3,126.27,15/02/2025
M02325,P0230,38,6,55.98,2025/03/10
M02326,P3193,60,3,201.85,Apr 12 2025
M02327,P2956,34,0,147.11,15/02/2025
M02328,P1677,139,4,55.3,2025/03/10
M02329,P1905,121,4,103.21,2025-01-15
M02330,P0393,126,1,73.22,2025-01-15
M02331,P0107,118,1,154.61,2025-01-15
M02332,P0777,8,5,126.75,15/02/2025
M02333,P0384,27,1,141.89,Apr 12 2025
M02334,P2320,10,5,136.58,2025-01-15
M02335,P2684,99,3,74.23,2025-01-15
M02336,P0103,64,2,197.92,2025/03/10
M02337,P3046,104,6,69.02,Apr 12 2025
M02338,P0455,145,1,143.02,2025-01-15
M02339,P1942,1,3,93.66,15/02/2025
M02340,P1668,13,1,190.26,2025/03/10
M02341,P1201,33,1,111.29,2025-01-15
M02342,P2654,101,0,74.49,15/02/2025
M02343,P0880,150,2,178.41,15/02/2025
M02344,P3001,4,4,96.17,Apr 12 2025
M02345,P3268,121,1,113.89,2025-01-15
M02346,P0853,46,3,159.06,2025/03/10
M02347,P1294,24,1,206.9,Apr 12 2025
M02348,P1676,20,5,129.16,2025/03/10
M02349,P2950,142,0,214.99,15/02/2025
M02350,P1108,88,6,167.65,2025/03/10
M02351,P0459,97,0,72.34,2025-01-15
M02352,P2356,28,2,212.36,2025-01-15
M02353,P0700,110,4,199.74,2025/03/10
M02354,P3001,137,3,93.4,Apr 12 2025
M02355,P3241,131,5,121.62,15/02/2025
M02356,P1899,97,0,204.34,2025/03/10
M02357,P1278,116,2,54.02,15/02/2025
M02358,P1796,142,0,216.04,2025-01-15
M02359,P2343,8,3,99.57,15/02/2025
M02360,P0352,111,2,57.41,Apr 12 2025
M02361,P2340,135,6,180.65,15/02/2025
M02362,P1610,32,6,83.55,2025/03/10
M02363,P0944,71,4,95.73,Apr 12 2025
M02364,P1108,114,0,135.71,2025-01-15
M02365,P0918,146,4,119.74,2025/03/10
M02366,P1769,47,1,171.45,2025-01-15
M02367,P0689,16,1,83.88,Apr 12 2025
M02368,P2812,37,6,52.47,2025/03/10
M02369,P0007,53,6,87.03,2025-01-15
M02370,P0085,4,4,138.23,15/02/2025
M02371,P3250,74,5,171.43,Apr 12 2025
M02372,P1858,61,4,68.91,2025-01-15
M02373,P0014,132,4,147.2,2025-01-15
M02374,P0497,64,0,119.05,2025-01-15
M02375,P0095,148,6,194.57,Apr 12 2025
M02376,P2326,38,6,89.97,Apr 12 2025
M02377,P0826,116,5,191.38,Apr 12 2025
M02378,P3032,11,3,51.51,2025/03/10
M02379,P1230,139,6,211.66,Apr 12 2025
M02380,P1967,66,3,91.64,2025-01-15
M02381,P0095,150,4,97.15,15/02/2025
M02382,P1021,111,0,201.35,15/02/2025
M02383,P1826,21,0,138.98,2025-01-15
M02384,P1304,23,5,152.7,2025/03/10
M02385,P2844,66,2,135.21,2025/03/10
M02386,P0615,4,1,158.11,2025-01-15
M02387,P0281,92,1,105.07,15/02/2025
M02388,P1138,105,3,55.1,2025/03/10
M02389,P1537,147,4,151.53,2025/03/10
M02390,P2384,69,6,118.75,Apr 12 2025
M02391,P0608,13,0,59.96,15/02/2025
M02392,P1094,4,6,73.68,2025-01-15
M02393,P2821,129,1,206.51,15/02/2025
M02394,P2103,114,4,206.82,2025/03/10
M02395,P0005,38,3,73.93,2025/03/10
M02396,P2052,17,3,94.55,2025/03/10
M02397,P3707,34,3,88.66,2025/03/10
M02398,P2610,49,3,102.97,15/02/2025
M02399,P1411,116,0,51.43,2025-01-15
M02400,P0654,24,6,145.2,15/02/2025
M02401,P2260,84,0,143.32,Apr 12 2025
M02402,P3844,17,5,80.04,2025/03/10
M02403,P1418,144,0,98.77,Apr 12 2025
M02404,P0469,8,0,128.99,15/02/2025
M02405,P0898,14,2,122.5,2025-01-15
M02406,P0221,21,1,145.46,15/02/2025
M02407,P1878,22,0,65.25,15/02/2025
M02408,P0822,32,4,174.95,Apr 12 2025
M02409,P0282,89,0,71.27,2025/03/10
M02410,P3877,136,5,113.62,Apr 12 2025
M02411,P3013,109,3,177.74,15/02/2025
M02412,P3338,66,2,114.91,2025-01-15
M02413,P3586,78,5,80.21,15/02/2025
M02414,P1802,107,1,194.86,2025/03/10
M02415,P1569,6,0,155.75,2025/03/10
M02416,P0970,1,2,134.87,15/02/2025
M02417,P2998,79,3,193.71,2025/03/10
M02418,P0963,89,4,213.39,2025-01-15
M02419,P2012,104,4,78.74,2025/03/10
M02420,P3101,25,5,165.5,Apr 12 2025
M02421,P2737,46,3,127.02,2025-01-15
M02422,P2087,100,6,121.11,Apr 12 2025
M02423,P3830,89,5,183.14,15/02/2025
M02424,P3506,33,2,217.21,Apr 12 2025
M02425,P3621,104,6,142.78,2025/03/10
M02426,P3237,75,3,129.4,2025-01-15
M02427,P2714,40,4,60.22,15/02/2025
M02428,P1482,3,0,120.17,2025-01-15
M02429,P3303,130,2,135.1,Apr 12 2025
M02430,P1235,37,1,90.0,2025/03/10
M02431,P3325,53,2,59.12,Apr 12 2025
M02432,P3600,96,4,75.9,2025-01-15
M02433,P0618,22,2,184.41,Apr 12 2025
M02434,P3455,64,4,175.5,2025/03/10
M02435,P0671,91,2,147.72,15/02/2025
M02436,P0071,102,5,167.46,2025/03/10
M02437,P2633,22,6,71.03,Apr 12 2025
M02438,P3171,50,4,143.57,15/02/2025
M02439,P1899,63,0,195.72,Apr 12 2025
M02440,P0957,78,1,107.35,2025/03/10
M02441,P2050,128,6,80.39,2025-01-15
M02442,P2164,132,2,149.74,Apr 12 2025
M02443,P2199,5,3,118.88,2025-01-15
M02444,P1423,25,6,67.13,2025-01-15
M02445,P0745,23,1,188.58,2025/03/10
M02446,P1274,50,5,177.46,2025-01-15
M02447,P3286,47,1,196.74,2025-01-15
M02448,P2901,102,0,102.86,Apr 12 2025
M02449,P0018,61,3,74.19,Apr 12 2025
M02450,P0217,14,1,77.74,15/02/2025
M02451,P0431,114,4,190.77,2025-01-15
M02452,P0329,22,6,96.92,2025-01-15
M02453,P0860,76,3,188.26,15/02/2025
M02454,P0439,127,5,66.81,Apr 12 2025
M02455,P3121,142,3,57.75,2025-01-15
M02456,P3624,99,1,179.3,2025/03/10
M02457,P2801,13,5,136.25,2025-01-15
M02458,P2384,72,6,216.29,Apr 12 2025
M02459,P3365,134,2,197.45,2025-01-15
M02460,P2576,30,0,85.03,Apr 12 2025
M02461,P1396,57,2,140.12,2025-01-15
M02462,P0093,120,1,144.88,Apr 12 2025
M02463,P2141,0,3,73.39,Apr 12 2025
M02464,P2453,14,5,88.54,2025-01-15
M02465,P3873,106,0,122.55,2025-01-15
M02466,P3192,120,6,76.29,15/02/2025
M02467,P2773,150,5,217.93,2025/03/10
M02468,P1971,125,6,70.5,15/02/2025
M02469,P1988,86,6,88.54,Apr 12 2025
